@relation InstanceResultListener

@attribute Key_Dataset {'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1','20180909_h2_plr_distcalc-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-235-weka.filters.unsupervised.attribute.Reorder-R2-86,1'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.trees.RandomForest,weka.classifiers.trees.LMT,weka.classifiers.meta.AdaBoostM1,weka.classifiers.meta.LogitBoost,weka.classifiers.functions.SimpleLogistic,weka.classifiers.bayes.BayesNet,weka.classifiers.bayes.NaiveBayes,weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 5','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 3','-I -1 -M 15 -W 0.0','-I 3 -M 15 -W 0.0','-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump','-P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump','-I 0 -M 500 -H 50 -W 0.0','-I 3 -M 500 -H 50 -W 0.0','-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a'}
@attribute Key_Scheme_version_ID {48055541465867954,1116839470751428698,-1113212459618104943,-1178107808933117974,-1105660358715833753,7397710626304705059,746037443258775954,5995231201785697655,-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric

@data
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',4,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,9,5,0,64.285714,35.714286,0,0.285714,0.435714,0.455788,87.142857,91.131392,14.005819,12.13676,1.869059,1.000416,0.866911,0.133504,2.112639,0.150903,211.351701,0.428571,3,0.142857,1,0.857143,6,0.571429,4,0.75,0.428571,0.545455,0.316228,0.816327,0.804422,0.642857,0.357143,0.642857,0.357143,0.675,0.642857,0.625668,0.316228,0.816327,0.828231,0.625668,0.642857,0.076,0.001,0.0624,0.0156,62.4004,15.6001,264035,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',4,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,9,5,0,64.285714,35.714286,0,0.285714,0.432143,0.450706,86.428571,90.11521,14.005819,11.964411,2.041407,1.000416,0.854601,0.145815,2.263053,0.161647,226.39936,0.714286,5,0.428571,3,0.571429,4,0.285714,2,0.625,0.714286,0.666667,0.288675,0.785714,0.839286,0.642857,0.357143,0.642857,0.357143,0.645833,0.642857,0.641026,0.288675,0.785714,0.815476,0.641026,0.642857,0.07,0.001,0.0624,0,62.4004,0,272507,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',4,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,124,13,7,6,0,53.846154,46.153846,0,0.025,0.465385,0.484363,93.190709,96.978889,12.979461,12.388741,0.59072,0.99842,0.95298,0.04544,1.052441,0.080957,105.263239,0.166667,1,0.142857,1,0.857143,6,0.833333,5,0.5,0.166667,0.25,0.032898,0.642857,0.642532,0.538462,0.514652,0.485348,0.461538,0.524476,0.538462,0.474359,0.032898,0.642857,0.647194,0.458333,0.538462,0.061,0.001,0.0624,0,62.4004,0,268642,96764,17177,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',4,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,124,13,7,6,0,53.846154,46.153846,0,0.071429,0.510769,0.533032,102.278729,106.723322,12.979461,14.437989,-1.458528,0.99842,1.110615,-0.112194,-0.354103,-0.027239,-35.416736,0.5,3,0.428571,3,0.571429,4,0.5,3,0.5,0.5,0.5,0.071429,0.452381,0.476923,0.538462,0.467033,0.532967,0.461538,0.538462,0.538462,0.538462,0.071429,0.452381,0.521812,0.535714,0.538462,0.059,0.001,0.0468,0,46.8003,0,264701,96764,17177,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',4,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,124,13,7,6,0,53.846154,46.153846,0,0.071429,0.456154,0.475742,91.342298,95.252828,12.979461,11.949329,1.030132,0.99842,0.919179,0.079241,1.233657,0.094897,123.388108,0.5,3,0.428571,3,0.571429,4,0.5,3,0.5,0.5,0.5,0.071429,0.642857,0.612073,0.538462,0.467033,0.532967,0.461538,0.538462,0.538462,0.538462,0.071429,0.642857,0.677794,0.535714,0.538462,0.069,0.001,0.0624,0.0156,62.4004,15.6001,270361,96764,17177,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',5,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,11,3,0,78.571429,21.428571,0,0.571429,0.443571,0.460225,88.714286,92.018523,14.005819,12.43272,1.573098,1.000416,0.888051,0.112364,2.015413,0.143958,201.625068,0.714286,5,0.142857,1,0.857143,6,0.285714,2,0.833333,0.714286,0.769231,0.57735,0.755102,0.82381,0.785714,0.214286,0.785714,0.214286,0.791667,0.785714,0.784615,0.57735,0.755102,0.75838,0.784615,0.785714,0.07,0.003,0.0624,0.0156,62.4004,15.6001,269068,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,9,5,0,64.285714,35.714286,0,0.285714,0.459286,0.484481,91.857143,96.868221,14.005819,13.376694,0.629124,1.000416,0.955478,0.044937,1.368964,0.097783,136.953292,0.714286,5,0.428571,3,0.571429,4,0.285714,2,0.625,0.714286,0.666667,0.288675,0.632653,0.713126,0.642857,0.357143,0.642857,0.357143,0.645833,0.642857,0.641026,0.288675,0.632653,0.662515,0.641026,0.642857,0.07,0.002,0.078001,0,78.0005,0,265893,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',5,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,9,5,0,64.285714,35.714286,0,0.285714,0.419286,0.448067,83.857143,89.587658,14.005819,11.797548,2.20827,1.000416,0.842682,0.157734,2.610966,0.186498,261.205161,0.714286,5,0.428571,3,0.571429,4,0.285714,2,0.625,0.714286,0.666667,0.288675,0.77551,0.834725,0.642857,0.357143,0.642857,0.357143,0.645833,0.642857,0.641026,0.288675,0.77551,0.799335,0.641026,0.642857,0.066,0.001,0.0624,0,62.4004,0,265152,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',5,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,9,5,0,64.285714,35.714286,0,0.285714,0.428571,0.445132,85.714286,89.000852,14.005819,11.749198,2.256621,1.000416,0.839228,0.161187,2.363271,0.168805,236.425341,0.571429,4,0.285714,2,0.714286,5,0.428571,3,0.666667,0.571429,0.615385,0.288675,0.755102,0.744048,0.642857,0.357143,0.642857,0.357143,0.645833,0.642857,0.641026,0.288675,0.755102,0.788462,0.641026,0.642857,0.061,0.001,0.0468,0,46.8003,0,270235,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',5,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,9,5,0,64.285714,35.714286,0,0.285714,0.442857,0.450571,88.571429,90.088272,14.005819,12.047402,1.958416,1.000416,0.860529,0.139887,2.028681,0.144906,202.952474,0.428571,3,0.142857,1,0.857143,6,0.571429,4,0.75,0.428571,0.545455,0.316228,0.877551,0.884354,0.642857,0.357143,0.642857,0.357143,0.675,0.642857,0.625668,0.316228,0.877551,0.894094,0.625668,0.642857,0.06,0,0.0312,0,31.2002,0,268905,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',5,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,10,4,0,71.428571,28.571429,0,0.428571,0.421429,0.436758,84.285714,87.32636,14.005819,11.482847,2.522971,1.000416,0.820203,0.180212,2.693465,0.19239,269.458466,0.714286,5,0.285714,2,0.714286,5,0.285714,2,0.714286,0.714286,0.714286,0.428571,0.846939,0.871521,0.714286,0.285714,0.714286,0.285714,0.714286,0.714286,0.714286,0.428571,0.846939,0.864332,0.714286,0.714286,0.068,0.002,0.0624,0,62.4004,0,272820,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',5,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,9,5,0,64.285714,35.714286,0,0.285714,0.454286,0.471941,90.857143,94.361084,14.005819,12.74775,1.258069,1.000416,0.910554,0.089862,1.4642,0.104586,146.480898,0.714286,5,0.428571,3,0.571429,4,0.285714,2,0.625,0.714286,0.666667,0.288675,0.632653,0.666209,0.642857,0.357143,0.642857,0.357143,0.645833,0.642857,0.641026,0.288675,0.632653,0.681685,0.641026,0.642857,0.067,0,0.0468,0,46.8003,0,272432,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',5,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,124,13,7,6,0,53.846154,46.153846,0,0.071429,0.49,0.510754,98.119804,102.26276,12.979461,13.426782,-0.447321,0.99842,1.032829,-0.034409,0.276891,0.021299,27.694147,0.5,3,0.428571,3,0.571429,4,0.5,3,0.5,0.5,0.5,0.071429,0.571429,0.616606,0.538462,0.467033,0.532967,0.461538,0.538462,0.538462,0.538462,0.071429,0.571429,0.605527,0.535714,0.538462,0.063,0.001,0.0468,0,46.8003,0,264186,96764,17177,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',5,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,124,13,8,5,0,61.538462,38.461538,0,0.235294,0.494615,0.509049,99.04401,101.921445,12.979461,13.350638,-0.371177,0.99842,1.026972,-0.028552,0.143666,0.011051,14.369215,0.666667,4,0.428571,3,0.571429,4,0.333333,2,0.571429,0.666667,0.615385,0.238095,0.535714,0.588828,0.615385,0.377289,0.622711,0.384615,0.622711,0.615385,0.615385,0.238095,0.535714,0.588511,0.615385,0.615385,0.059,0.002,0.0624,0,62.4004,0,262215,96764,17177,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',5,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,124,13,9,4,0,69.230769,30.769231,0,0.365854,0.446154,0.460485,89.339853,92.197953,12.979461,11.470011,1.50945,0.99842,0.882309,0.116112,1.661466,0.127805,166.176774,0.5,3,0.142857,1,0.857143,6,0.5,3,0.75,0.5,0.6,0.385758,0.678571,0.761905,0.692308,0.335165,0.664835,0.307692,0.705128,0.692308,0.680769,0.385758,0.678571,0.7337,0.675,0.692308,0.074,0.001,0.0312,0,31.2002,0,268014,96764,17177,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',6,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,12,2,0,85.714286,14.285714,0,0.714286,0.431429,0.442025,86.285714,88.379463,14.005819,11.738385,2.267434,1.000416,0.838456,0.16196,2.460727,0.175766,246.17497,0.857143,6,0.142857,1,0.857143,6,0.142857,1,0.857143,0.857143,0.857143,0.714286,0.836735,0.871088,0.857143,0.142857,0.857143,0.142857,0.857143,0.857143,0.857143,0.714286,0.836735,0.855318,0.857143,0.857143,0.069,0,0.0624,0,62.4004,0,272933,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',6,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,8,6,0,57.142857,42.857143,0,0.142857,0.453571,0.471313,90.714286,94.235415,14.005819,12.825012,1.180807,1.000416,0.916072,0.084343,1.592273,0.113734,159.293481,0.571429,4,0.428571,3,0.571429,4,0.428571,3,0.571429,0.571429,0.571429,0.142857,0.663265,0.769505,0.571429,0.428571,0.571429,0.428571,0.571429,0.571429,0.571429,0.142857,0.663265,0.68735,0.571429,0.571429,0.065,0,0.0624,0,62.4004,0,267826,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',6,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,7,7,0,50,50,0,0,0.489286,0.501804,97.857143,100.331886,14.005819,14.053767,-0.047949,1.000416,1.003841,-0.003425,0.327255,0.023375,32.739148,0.571429,4,0.571429,4,0.428571,3,0.428571,3,0.5,0.571429,0.533333,0,0.489796,0.645299,0.5,0.5,0.5,0.5,0.5,0.5,0.497436,0,0.489796,0.577087,0.497436,0.5,0.063,0.001,0.078001,0,78.0005,0,268416,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',6,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,9,5,0,64.285714,35.714286,0,0.285714,0.429286,0.4541,85.857143,90.793928,14.005819,12.106232,1.899586,1.000416,0.864731,0.135685,2.341217,0.16723,234.21901,0.428571,3,0.142857,1,0.857143,6,0.571429,4,0.75,0.428571,0.545455,0.316228,0.77551,0.834066,0.642857,0.357143,0.642857,0.357143,0.675,0.642857,0.625668,0.316228,0.77551,0.799392,0.625668,0.642857,0.07,0.004,0.0312,0,31.2002,0,267588,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',6,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,10,4,0,71.428571,28.571429,0,0.428571,0.438571,0.469939,87.714286,93.960784,14.005819,13.170435,0.835384,1.000416,0.940745,0.05967,2.142597,0.153043,214.348795,0.714286,5,0.285714,2,0.714286,5,0.285714,2,0.714286,0.714286,0.714286,0.428571,0.693878,0.659184,0.714286,0.285714,0.714286,0.285714,0.714286,0.714286,0.714286,0.428571,0.693878,0.711395,0.714286,0.714286,0.061,0.001,0.0624,0,62.4004,0,268641,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',6,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,9,5,0,64.285714,35.714286,0,0.285714,0.457857,0.478413,91.571429,95.654966,14.005819,13.126624,0.879195,1.000416,0.937616,0.0628,1.462566,0.104469,146.317436,0.571429,4,0.285714,2,0.714286,5,0.428571,3,0.666667,0.571429,0.615385,0.288675,0.663265,0.630495,0.642857,0.357143,0.642857,0.357143,0.645833,0.642857,0.641026,0.288675,0.663265,0.671795,0.641026,0.642857,0.064,0.001,0.0624,0,62.4004,0,266345,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',6,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,9,5,0,64.285714,35.714286,0,0.285714,0.473571,0.484643,94.714286,96.900642,14.005819,13.371612,0.634207,1.000416,0.955115,0.045301,0.942836,0.067345,94.322779,0.428571,3,0.142857,1,0.857143,6,0.571429,4,0.75,0.428571,0.545455,0.316228,0.673469,0.644981,0.642857,0.357143,0.642857,0.357143,0.675,0.642857,0.625668,0.316228,0.673469,0.66977,0.625668,0.642857,0.074,0.001,0.0468,0,46.8003,0,265403,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',6,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,124,13,7,6,0,53.846154,46.153846,0,0.071429,0.456154,0.489733,91.342298,98.054041,12.979461,12.365553,0.613909,0.99842,0.951196,0.047224,1.116688,0.085899,111.68914,0.5,3,0.428571,3,0.571429,4,0.5,3,0.5,0.5,0.5,0.071429,0.547619,0.684091,0.538462,0.467033,0.532967,0.461538,0.538462,0.538462,0.538462,0.071429,0.547619,0.654154,0.535714,0.538462,0.062,0.001,0.0468,0,46.8003,0,266507,96764,17177,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',6,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,124,13,4,9,0,30.769231,69.230769,0,-0.376471,0.473846,0.489819,94.885086,98.071336,12.979461,12.512924,0.466537,0.99842,0.962533,0.035887,0.642626,0.049433,64.274258,0.333333,2,0.714286,5,0.285714,2,0.666667,4,0.285714,0.333333,0.307692,-0.380952,0.47619,0.630682,0.307692,0.688645,0.311355,0.692308,0.311355,0.307692,0.307692,-0.380952,0.47619,0.611464,0.307692,0.307692,0.063,0,0.0624,0,62.4004,0,263182,96764,17177,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',6,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,124,13,7,6,0,53.846154,46.153846,0,0.071429,0.457692,0.480633,91.650367,96.231953,12.979461,12.20746,0.772001,0.99842,0.939035,0.059385,1.255285,0.09656,125.551318,0.5,3,0.428571,3,0.571429,4,0.5,3,0.5,0.5,0.5,0.071429,0.642857,0.723087,0.538462,0.467033,0.532967,0.461538,0.538462,0.538462,0.538462,0.071429,0.642857,0.68076,0.535714,0.538462,0.064,0.001,0.0624,0,62.4004,0,268855,96764,17177,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',7,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,9,5,0,64.285714,35.714286,0,0.285714,0.463571,0.483551,92.714286,96.68233,14.005819,13.307265,0.698554,1.000416,0.950519,0.049897,1.224904,0.087493,122.541336,0.571429,4,0.285714,2,0.714286,5,0.428571,3,0.666667,0.571429,0.615385,0.288675,0.663265,0.688889,0.642857,0.357143,0.642857,0.357143,0.645833,0.642857,0.641026,0.288675,0.663265,0.707651,0.641026,0.642857,0.062,0.001,0.0624,0,62.4004,0,264299,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
'20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1',7,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180913.2029,123,14,7,7,0,50,50,0,0,0.474286,0.491078,94.857143,98.187233,14.005819,13.596087,0.409731,1.000416,0.971149,0.029267,0.809657,0.057833,80.999358,0.428571,3,0.428571,3,0.571429,4,0.571429,4,0.5,0.428571,0.461538,0,0.591837,0.61576,0.5,0.5,0.5,0.5,0.5,0.5,0.497436,0,0.591837,0.655015,0.497436,0.5,0.069,0.001,0.078001,0,78.0005,0,268039,96047,17894,100,100,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?
