@relation '20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1'

@attribute r.prev_oa_total_d_tourismus_stock numeric
@attribute r.prev_oa_total_d_vergnuegung_stock numeric
@attribute r.prev_oa_total_d_sport_und_erholung_stock numeric
@attribute r.prev_oa_total_d_public_service_stock numeric
@attribute r.prev_oa_total_d_buero_stock numeric
@attribute r.prev_oa_total_d_mobilitaet_stock numeric
@attribute r.prev_oa_total_d_sonstiges_stock numeric
@attribute r.prev_oa_total_d_gastronomie_stock numeric
@attribute r.prev_oa_total_d_religion_stock numeric
@attribute r.prev_oa_total_d_oeffentlicher_raum_stock numeric
@attribute r.prev_oa_total_d_dienstleistung_stock numeric
@attribute r.prev_oa_total_d_waren_stock numeric
@attribute r.prev_oa_total_d_leerstand_stock numeric
@attribute r.prev_oa_gastro_c_fast_food_stock numeric
@attribute r.prev_oa_gastro_c_restaurant_stock numeric
@attribute r.prev_oa_gastro_c_cafe_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_italiener_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_deutsch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_indisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_asiatisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_sushi_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_griechisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_steakhouse_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_international_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_tuerkisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_sonstiges_stock numeric
@attribute r.prev_oa_gastro_t_eisdiele_stock numeric
@attribute r.prev_oa_gastro_t_sonstige_cafes_stock numeric
@attribute r.prev_oa_gastro_t_kaffee_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_kebap_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_burger_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_asiatisch_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_pizza_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_pommesbude_stock numeric
@attribute r.prev_oa_gastro_t_fast_food_sonstiges_stock numeric
@attribute r.prev_oa_dl_c_friseur_stock numeric
@attribute r.prev_oa_dl_c_kosmetik_und_beauty_stock numeric
@attribute r.prev_oa_dl_c_massage_stock numeric
@attribute r.prev_oa_dl_c_reisen_stock numeric
@attribute r.prev_oa_dl_c_waescherei_stock numeric
@attribute r.prev_oa_dl_c_beerdigung_stock numeric
@attribute r.prev_oa_pubserv_c_bildung_stock numeric
@attribute r.prev_oa_pubserv_c_sicherheit_stock numeric
@attribute r.prev_oa_pubserv_c_sonstiges_stock numeric
@attribute r.prev_oa_pubserv_c_sozial_stock numeric
@attribute r.prev_oa_pubserv_c_gesundheit_stock numeric
@attribute r.prev_oa_pubserv_c_bank_stock numeric
@attribute r.prev_oa_waren_c_essen_und_trinken_stock numeric
@attribute r.prev_oa_waren_c_kleidung_stock numeric
@attribute r.prev_oa_waren_c_sonstige_waren_stock numeric
@attribute r.prev_oa_waren_c_werkstatt_stock numeric
@attribute r.prev_oa_waren_c_medical_stock numeric
@attribute r.prev_oa_waren_c_print_stock numeric
@attribute r.prev_oa_waren_c_drogerie_stock numeric
@attribute r.prev_oa_waren_c_technik_stock numeric
@attribute r.prev_oa_waren_c_spielzeug_und_geschenke_stock numeric
@attribute r.prev_oa_waren_c_kunst_stock numeric
@attribute r.prev_oa_waren_c_handwerk_stock numeric
@attribute r.prev_oa_waren_c_sonstiger_shop_stock numeric
@attribute r.prev_oa_vergnuegung_t_kunstzentrum_stock numeric
@attribute r.prev_oa_vergnuegung_t_gallerie_stock numeric
@attribute r.prev_oa_vergnuegung_t_museum_stock numeric
@attribute r.prev_oa_vergnuegung_t_zoo_stock numeric
@attribute r.prev_oa_vergnuegung_t_spielothek_stock numeric
@attribute r.prev_oa_vergnuegung_t_kino_stock numeric
@attribute r.prev_oa_vergnuegung_t_biergarten_stock numeric
@attribute r.prev_oa_vergnuegung_t_theater_stock numeric
@attribute r.prev_oa_vergnuegung_t_nachtclub_stock numeric
@attribute r.prev_oa_vergnuegung_t_bordell_stock numeric
@attribute r.prev_oa_vergnuegung_t_bar_stock numeric
@attribute r.prev_oa_vergnuegung_t_pub_stock numeric
@attribute r.prev_oa_sport_t_schwimmen_stock numeric
@attribute r.prev_oa_sport_t_basketball_stock numeric
@attribute r.prev_oa_sport_t_fussball_stock numeric
@attribute r.prev_oa_sport_t_sportzentrum_stock numeric
@attribute r.prev_oa_sport_t_tischtennis_stock numeric
@attribute r.prev_oa_sport_t_sauna_stock numeric
@attribute r.prev_oa_sport_t_tennis_stock numeric
@attribute r.prev_oa_sport_t_kampfsport_stock numeric
@attribute r.prev_oa_sport_t_fitnesszentrum_stock numeric
@attribute r.prev_oa_sport_t_spielplatz_stock numeric
@attribute r.prev_oa_sport_t_wassersport_stock numeric
@attribute r.prev_oa_sport_t_sonstige_sportarten_stock numeric
@attribute r.prev_oa_sport_t_sonstiges_sport_stock numeric
@attribute r.prev_oa_sport_t_sonstiges_erholung_stock numeric
@attribute r.dynamik_klasse_prj_bi {positiv,negativ}

@data
0.283369,0,3.533086,0.854743,1.620949,1.333802,0,0.537497,3.111352,0.699066,0.631166,1.355861,27.270082,1.633523,0.822473,0,0,0,0,4.928571,0,0,0,0,0,0.685612,0,0,0,5.058651,0,0,0,0,1.230385,0.794913,6.558036,0,0,0,0,1.620642,0,0,0,0.921623,0,1.279113,0.589511,0.777083,2.650517,0,0,1.605243,0,0,0,0,0.744916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87449,0,0,0,1.366815,0,1.668621,0,0,0,0.686986,positiv
0.210826,0,5.069474,0.953894,0.602993,0.779702,0,0.733146,9.259383,0.848593,0.469587,1.050792,0,1.188017,1.046784,0,0,3.136364,0,1.344156,0,5.113636,4.56752,0,0,0.74794,0,0,0,1.379632,0,0,0,0,2.013358,1.589827,0,0,0,0,0,0.900357,4.409553,0,0,1.22883,0.845809,1.039033,0.282966,1.119,3.18062,0,1.143693,3.082066,0,0,0,0,0.71512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77905,0,0,0,0,1.887733,0,0,0,0,negativ
1.080053,0,1.923753,0.814458,0,2.541876,0,0.682886,2.371768,0.504848,0.481135,1.335023,0,0.980114,1.151462,0,0.878608,1.725,0,1.478571,0,0,0,0,7.961538,1.234102,0,0,0,0,9.241071,0,0,0,0.738231,1.589827,0,0,0,0,0,0.648257,5.291463,0,0,1.843246,0.507485,1.142632,0.456396,0.902419,3.591023,1.058839,0,0,0,0,0,0,0.865064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.654167,0,0,0,1.911329,0,0,0,0,negativ
2.695224,0.685539,1.866915,1.242049,0,0.604108,0,0.568037,0,1.283155,0.667028,0.656745,0,1.089015,1.096631,0,1.464346,2.875,0,0,0,0,8.373786,0,0,0.685612,0,0,0,2.529326,0,0,0,0,1.230385,1.589827,0,0,0,0,0,1.375091,4.810421,0,0,0.670271,0.46135,1.932086,0,0.847727,1.445736,0,0,0,0,0,0,0,0,0,0,0,178.666667,0,0,12.112994,0,0,3.92674,0,0,0,0,0,0,0,0,0,0,0,2.123699,0,0,0,0,positiv
0.304077,0.5414,1.624831,1.681543,0.869701,1.226805,1.906012,0.897207,3.33872,0.658028,0.903053,1.172037,4.877149,0.816761,1.174961,0.415329,0.627577,1.848214,0,1.056122,0,2.008929,3.588766,0,0,1.469169,0,1.106715,0,0,0,1.009953,0,2.053571,1.31827,1.19237,0,1.184677,1.380639,0,0,0.933097,1.202605,1.066093,0,1.005407,1.268713,1.140005,0.609839,0.803879,1.91934,0,0.985943,1.992715,0,0,0,1.704612,1.078845,5.191283,0,10.209524,0,0,0,0,2.640394,0,1.682889,0,0.328986,0,3.925214,0,0,0.77905,4.252315,0,1.063079,0,1.179833,0,2.429894,0,0,positiv
0.635019,1.332533,1.413843,1.676018,1.362183,0.693875,0,0.602256,0,0.906969,1.237618,1.076112,0,1.361269,0.959552,0,0.732173,1.4375,0,0,0,0,0,3.218284,0,1.371224,0,0,0,0,0,0,2.746815,0,2.46077,1.589827,0,0,0,0,0,1.466296,0,0,0,0.658302,0.724979,1.319628,0,0.822794,1.870953,0.965412,0.840951,1.133112,1.171616,0,3.656863,0,0.788735,0,0,0,0,0,0,3.303544,1.680251,1.559273,5.354645,0.448067,0.418709,0,0,0,0,0,0,0,1.913542,0,1.48659,0,0,0,1.92356,positiv
0.720598,1.413924,2.200293,1.280863,0.29443,0.311493,0,0.976313,2.260591,0.935634,1.49039,1.005641,0,0.980114,1.041799,0.775281,0.878608,0,0,1.478571,0,1.875,1.674757,2.574627,2.653846,1.096979,0.942623,1.032934,0,0,0,0.942623,0,0,1.968616,1.100649,0,1.458065,0,0,9.04,1.047688,0,0,1.086652,0.893695,1.230268,1.012045,0.577481,0.761224,0.649106,0,3.501102,1.572483,0,0,0,0,1.824285,0,0,0,0,0,3.555556,2.018832,1.02682,0.952889,4.581197,0.273819,0.639694,2.319444,2.94391,0,0,0.876431,0,0,0,0,1.592775,0,0.607474,0,0,positiv
0.425053,1.621705,2.27127,1.442379,0,1.143259,0,0.403123,0,0.607084,0.946749,1.440602,0,1.089015,1.096631,0,0,5.75,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,2.46077,1.589827,0,0,0,0,0,1.200476,0,0,0,1.22883,0.563873,1.666898,0,0,2.80643,0,0,0,0,0,0,5.815734,0.525823,0,0,0,0,0,0,0,0,3.4304,0,0.985747,1.38174,0,0,0,0,0,0,0,3.189236,0,1.4158,0,2.429894,0,0,positiv
1.398053,1.120138,0.871557,1.001546,1.199588,0.564048,1.314491,1.104935,0.767522,0.789634,1.089891,1.379687,6.727103,0.914773,1.052765,0.930337,0.527165,0.69,2.141379,0.887143,0.940909,2.25,1.004854,1.544776,0,1.234102,0,1.239521,2.178947,0.910557,1.848214,1.131148,1.318471,0,0.738231,0.794913,1.873724,1.353917,0.788937,1.74881,0,1.080428,1.39249,0.617212,0.943671,1.067142,0.801293,1.049528,1.071839,0.941919,0.64255,0.331556,1.155246,0.778299,1.20712,0.545322,1.255892,0.998661,1.173808,0,5.373434,0,0,0,1.52381,0,0,0,1.121926,1.40821,1.206281,0,10.093407,0,0,0,0,0,0,0,1.213543,0,2.082766,0,1.373972,negativ
0.462339,1.499366,1.029377,1.002355,1.98353,0.777215,0,0.694267,2.538208,0.70536,1.544696,1.566971,0,0.859749,1.212065,0,1.387275,1.815789,3.756806,2.334586,0,0,0,0,0,0.866036,0,0,0,1.597469,0,0,0,0,1.165628,0.662428,0,2.369355,1.840852,1.020139,4.896667,0.939503,2.300636,0,3.118218,1.282258,0.441292,1.076538,0.624189,0.685662,0.467738,1.930824,1.681902,2.266225,1.757424,0,0,1.453933,1.051647,0,0,0,0,0,1.882353,0,1.087221,1.008941,0,1.159703,1.354647,0,14.130769,10.805882,0,0.701145,0,0,1.913542,0,0.21237,0,1.457937,0,2.88534,positiv
0.265524,2.127416,0.650296,0.675775,0.189859,0.089272,0,2.119526,0.728856,0.603331,0.88713,1.641036,0,0.938063,1.042342,0.921126,0.869909,0.341584,1.060089,1.317539,3.726373,0.556931,1.492358,1.529481,1.576542,0.896047,1.119948,1.227248,0,0.450771,0.914958,3.079857,0.326354,0,0.877106,1.059885,0,0.789785,0.920426,1.020139,4.896667,0.960381,0,2.606006,0,0.682684,1.315703,1.104544,0.969841,0.676815,0.384752,0.26471,1.3835,0.621384,0,3.047644,0,3.189273,1.225508,0.865214,0,0,0,0.895572,0,0,0.440066,0.408381,0.280481,2.581719,0.822464,0,6.423077,0,0,5.099237,0,0,3.479167,0,0,0,0,0,0,positiv
0.301755,0.537267,0.806214,1.479081,0,1.251257,0,0.667769,1.104411,0.940327,1.008179,1.28341,0,1.400162,0.861638,0.553772,0.836769,0.821429,0,0,0,0,0,0,0,1.567113,1.346604,0,0,0.722664,4.40051,2.693208,0,2.738095,1.054616,0.883237,1.457341,2.106093,1.227235,0,0,0.941912,1.356785,0,1.838949,0.756203,1.431369,1.217617,0.994801,1.602734,0.248486,0,0.446755,1.805898,0,0,0,1.544804,0.698359,0,0,0,0,0,0,0,2.640394,0,1.682889,1.40821,0.986957,0,0,0,0,0.77905,0,0,2.126157,0,1.4158,0,1.619929,0,0,positiv
0.456994,2.092281,0.859202,0.631794,1.452295,0.153646,0,2.05471,1.115051,0.731819,0.904793,1.285651,2.443273,0.510476,1.182305,1.453652,0.892336,0.943359,1.115302,1.963728,1.837713,1.318359,0.785042,0.905142,0.621995,1.189108,1.325564,1.936751,0.851151,0.355686,0,0.441855,0.257514,1.347656,0.634417,1.093006,0.819754,0.592339,0.69032,1.530208,0,0.916727,1.603474,0,1.086652,0.781983,1.537834,0.873918,1.671056,0.954528,0.626106,0.258457,2.251365,0.303353,0.313661,1.700373,0.979003,0,0.985401,0.672944,2.089669,0.882305,0,0,0.592593,0.672944,2.05364,0.635259,0.218152,1.004002,1.194096,0,0,0,2.762406,2.583166,4.028509,0,3.021382,0,0.558868,0,0,0,0.5062,negativ
0.917777,0.700318,1.517946,0.939261,0.749991,0.396728,0,1.015495,0,1.183141,1.09512,1.097842,3.154375,0.866767,0.939969,1.898647,0.896539,0,2.185081,0.905248,0.960111,0,1.025362,0.788151,1.624804,1.091382,2.88558,0.632409,2.223416,0.92914,0.942966,1.731348,0.672689,0,0.753297,1.165873,0,1.263656,0,1.632222,0,1.307887,0,0,0.943671,0.873116,0.667744,1.124495,0.42108,0.55506,0.757291,1.172286,2.723079,1.375922,0.474226,3.213503,1.480159,0,0.95775,0,0,0,0,0,2.285714,0,1.320197,2.450286,0,2.112315,0.657971,0,0,0,1.009341,2.696712,2.94391,0,1.471955,0,0.898488,0,0,0,0.369915,positiv
0.581323,0.295723,1.380576,1.242049,2.771108,0.260596,0,0.306294,0,2.037952,0.215803,0.386321,0,1.960227,0.657978,0,0,0,0,0,0,0,0,0,15.923077,0.822734,0,0,0,3.035191,0,0,6.592357,0,1.476462,0,0,0,0,12.241667,0,1.525311,0,0,2.109383,0.433705,0.597042,1.653007,0,0,3.18062,0,0,0,0,0,0,0,0.8939,0,0,0,0,0,0,18.169492,0,0,0,0,1.15145,6.958333,0,0,0,0,0,0,0,0,0.796387,0,1.822421,0,3.606675,positiv
0.844657,0.644524,1.053131,0.764338,0.966335,1.249523,0,0.640862,0,1.886347,0.376272,0.101038,0,1.089015,0.959552,0.969101,2.928693,1.4375,0,0,0,0,0,0,0,0.685612,0,0,4.539474,1.264663,0,0,0,0,1.845578,0.794913,0,0,0,6.120833,0,1.620642,4.409553,1.954505,0,0.307208,0.422904,1.574293,0,3.108333,0,0,0,0,0,0,0,0,0,0,0,4.764444,0,0,0,14.535593,0,0,0,1.971494,0,0,0,0,0,3.004907,0,0,0,0,0.606771,4.410564,0,0,0,negativ
1.338967,0.32509,0.542027,1.101494,0.696297,0.675262,6.866927,0.788867,1.336516,1.564678,0.542249,0.655228,0,0.557788,1.28386,0.567279,1.285768,2.103659,1.740959,1.442509,2.2949,0,3.676296,0.941937,0,0.903001,1.379448,0,0,0.74029,1.12696,2.069172,0,0,0.180056,0.596185,0,1.184677,2.761278,3.060417,0,0.63025,0,2.931757,0,1.382434,1.691618,1.530562,0.131003,0.518056,0.589004,1.215704,0,1.426882,0.737684,1.999513,0,0,0.993222,0,0,0,0,0,0,0,2.640394,0,0,0.704105,1.644929,0,0,0,5.248571,0,0,0,1.913542,0,1.06185,0,0,0,1.92356,negativ
0.354211,0.756796,0.378545,0.801322,1.41833,0.285815,0,1.209369,0,1.471719,1.10454,0.988648,0,0.544508,1.157555,1.507491,1.789757,1.277778,0.66092,1.095238,0.871212,1.041667,1.860841,1.430348,1.474359,0.83797,0.523679,2.295409,2.017544,0.562072,0.855655,0.523679,0.610403,0,0.546838,1.022032,1.873724,1.353917,0,0.874405,0,1.368542,1.763821,2.345405,2.390634,0.737298,0,1.146985,0.404236,0.532857,1.363123,1.875657,0.816924,0.550369,0.569071,1.542481,0,2.824785,1.277,2.595642,0,1.701587,0,0,0,0,1.320197,0,0,0.704105,1.480436,0,0,18.009804,4.37381,3.505725,0,0,3.189236,0,0,0,0,0,0,negativ
0.188238,1.149094,1.005848,1.34851,0,0.75945,0,0.952138,0,0.92876,2.30601,1.08832,0,1.020952,1.1309,0,2.19652,0,0,1.848214,0,0,3.14017,4.827425,0,0.514209,0,0,0,2.845491,0,0,0,0,0.922789,0.867178,1.19237,2.584751,0,1.112879,0,0.909834,0,2.468848,1.887342,0.776103,1.06839,0.977147,0.243936,0.964655,0.548383,1.131862,0,0,5.494476,0,0,0,2.157689,0,0,0,0,0,0,4.542373,0,0,2.945055,1.232184,0.863588,0,0,0,0,2.33715,0,0,0,0,0.7079,0,0,0,3.205934,negativ
0.857385,1.033004,0.643008,0.850718,1.806914,1.213734,0.848567,1.198324,0.495472,1.025352,0.653322,0.890654,4.342667,0.777868,1.096631,1.107544,1.35975,0.821429,0.424877,0.880102,1.12013,2.008929,1.196255,0.91951,0.947802,1.126363,0.673302,1.844525,0.648496,0.541998,0,2.693208,0.392402,2.053571,0.439423,1.222944,0,0.729032,0.849624,0.941667,0,0.993994,1.058293,0.469081,0,0.884758,1.420959,0.810999,0.643103,1.97803,1.767011,0.994667,0.577623,0.778299,0.402373,1.090643,1.255892,1.997323,0.993222,0,0,2.382222,0,1.253801,0,0,4.312644,1.143467,0.785348,0.492874,0.92116,0,4.415865,0,0,0.438216,0,0,3.587891,0,0.929118,0,0.91121,0,1.803338,positiv
1.187595,0.819901,0.35255,1.130105,1.132229,0.437309,1.06344,1.287225,0,0.983936,2.456265,1.014713,0,0.589883,1.142324,1.453652,1.586375,0.479167,0.49569,1.4375,0,0,0.697816,2.145522,0,1.256955,0.785519,2.582335,0.756579,0.843109,1.283482,0,0.457803,1.597222,0.410128,1.141414,0,0.486022,0.849624,1.569444,1.506667,1.182355,0.998389,1.327588,1.353189,0.834677,0.670264,1.102005,0.864617,1.243333,0.706804,1.458844,0.635385,0.428065,0,2.999269,1.381481,0,0.794578,0,0,0,0,0,0,0,0,0.902737,1.240023,0.778221,1.575668,0,10.093407,0,0,2.003272,0,0,0,0,0.910157,0,0,0,1.373972,negativ
0.728663,0.988468,0.288415,0.763164,1.389385,0.285815,0.761234,1.714872,0,0.678042,1.668081,1.686755,0,0.707047,1.166193,0.867852,1.508058,0.128731,1.598044,1.8758,3.159769,2.098881,0.374946,1.152818,1.782434,0.798175,0.84414,0.925016,0.81304,0.67952,0.689632,1.055175,0.983934,0.429104,0.606011,1.074207,0.354488,0.768439,2.089616,0.330856,0,0.475388,0,0.469081,0,1.474596,1.928444,0.655328,0.846189,1.695455,0.228274,1.570526,1.641665,0.92167,1.524783,2.324792,0.594896,0.9461,1.625272,1.135593,0,1.488889,0,1.175439,1,0,0.577586,0.536,1.472527,1.078161,1.007519,0,0,0,3.280357,0,0,0,4.783854,0,0.796387,0,0,0,2.40445,positiv
1.371547,0.784929,0.174497,0.480197,0.980704,0.559942,1.381682,1.440153,0,0.480189,1.554745,2.143577,0,0.649896,1.176225,1.000362,1.55882,1.483871,0.38376,1.192396,2.02346,1.209677,0.810366,1.66105,1.284119,0.906777,1.064252,0.833011,1.171477,0.244773,1.738911,0.456108,1.063283,0.61828,0.635038,0.976209,1.840852,0.997623,0.96887,0.644298,0,0.24933,2.035178,1.353119,0.689606,1.276093,2.439834,0.268957,3.851296,0.998349,0.108677,1.121549,0.390784,0.877581,0.816662,1.229769,1.416097,0,0.916298,0,8.06015,1.134392,0,0.895572,2.285714,0.865214,1.320197,2.041905,0.560963,1.290859,0.603141,0,0,0,3.280357,0,9.567708,0,0,65.607143,0.265462,0,0,0,3.606675,negativ
0.504853,1.54093,0.539535,0.79948,1.155159,0.373421,1.89871,1.340654,1.108643,0.773498,2.47388,1.388978,0,0.23336,1.331623,1.38443,1.882731,1.232143,0,2.112245,1.12013,2.678571,1.196255,0,1.895604,1.07739,2.019906,1.47562,0,0,0,0,0,0,0.527308,1.011708,0.596185,0.430792,2.008202,1.112879,0,0.823183,0,1.11686,0,1.22883,1.449958,0.924041,0.615142,1.486594,0.691439,1.42713,0.414382,1.11669,1.731954,0.782418,3.603865,0,1.295507,0,0,0,0,1.880702,0,0,0.924138,0.8576,2.356044,0.492874,1.266595,0,0,0,0,0,0,0,3.189236,43.738095,0.7079,0,0,0,3.205934,negativ
1.254919,0.531988,1.241788,1.104043,1.196415,0.468797,13.110138,0.837529,1.530983,1.303522,0.621147,0.833962,0,0.3439,1.471794,0,2.312126,2.723684,0,0.778195,0,2.960526,0,2.0326,0,1.299054,0,0,0,0,0,1.488352,1.734831,0,0,0.794913,0,0,2.761278,3.060417,0,0.823183,0,6.701158,1.707595,1.404378,0.724979,1.495578,1.179023,0.9325,0,0,0.953078,1.284194,0,0,0,0,0.297967,0,0,0,0,0,0,7.267797,0,0,0,0,1.84232,0,7.065385,0,0,0,7.654167,0,0,0,1.48659,0,0,0,0.96178,negativ
0.214254,0.490467,0.954056,1.33293,2.75759,0.360173,0,0.880534,1.176243,1.140582,1.312363,1.196024,0,1.005245,1.012274,0.894555,1.013778,0.663462,0,1.137363,0,0,0,1.485362,3.06213,1.265745,1.087642,1.191847,0,0.583691,0,1.087642,0,2.211538,1.419675,1.156238,0,0.861584,1.004101,1.112879,0,0.851247,0,0.710729,2.173303,1.22883,0.922701,1.054214,0.505296,1.332143,1.987888,1.172286,1.531732,0.687961,1.422677,0,0,0,0.6385,0,0,3.97037,89.333333,0,0,0,0,0,1.96337,0.821456,0.767633,5.566667,0,0,2.624286,0,0,0,1.913542,0,0,0,2.915873,0,4.808901,negativ
0.534189,0.135873,0.951478,1.275618,1.527854,1.257198,3.3484,0.562919,0,1.202235,0.793222,0.993993,0,0.653409,1.315957,0,0.878608,3.45,0,1.478571,0,0,0,3.86194,0,1.234102,0,0,0,1.517595,0,0,3.296178,0,0,0.397457,0,0,2.761278,6.120833,0,1.137293,0,2.468848,1.887342,0.970129,0.801293,1.518068,0.252648,0.666071,1.135936,2.344571,1.021155,0,0,0,0,0,0.6385,0,0,0,0,0,0,0,0,0,0,0,2.3029,9.277778,0,0,0,5.842875,0,0,0,0,0,0,0,0,0,negativ
1.760338,0.592607,0.461096,0.819899,1.332745,0.295922,0.973602,1.440366,0,0.867201,1.845137,1.36252,0,0.631134,1.252402,0.528601,1.697311,0.980114,1.216693,1.008117,1.603822,1.278409,1.71282,0.438857,2.714161,1.121911,0,1.408547,0,0.689816,0,0.642697,0,0,0.922789,0.794913,0.819754,1.480847,1.380639,1.91276,0,0.771734,0,0.55843,2.561393,1.404378,0.966639,0.983933,1.125431,1.130303,1.445736,0.994667,0.433217,1.459311,0.60356,0.408991,0,0,0.948076,0,0,0,0,0,0,0,1.232184,0,0,0.985747,1.688793,0,0,0,0,0,0,0,1.913542,0,1.27422,0,0,0,2.88534,negativ
0.231169,0.617386,1.544065,2.048291,3.305883,0.194304,2.173523,0.91351,1.269104,0.855437,1.287246,1.083053,5.561662,0.914773,1.118563,0.465169,1.405772,0,0,0,1.881818,2.25,2.009709,1.544776,0,1.480922,1.131148,0,0,0.607038,0,1.131148,2.636943,2.3,0.590585,0.794913,0,0.947742,3.313534,0,5.876,1.011465,2.251687,1.497067,2.288905,0.78436,0.863805,1.306328,0.451541,1.38883,0,0.698383,1.216695,2.459095,0,0,0,0,0.950957,0,0,3.403175,0,0,4.571429,0,2.640394,0,0,0,1.315943,7.422222,0,0,3.499048,1.86972,0,0,2.551389,0,0.42474,0,0,0,1.282373,positiv
0.473008,0.721867,0.661968,1.757977,0.579801,0.363498,0,1.367173,0.741938,0.789634,1.279325,1.306754,3.251433,0.867809,1.053794,1.090239,1.510107,1.347656,1.115302,0.462054,2.205256,1.757813,1.570085,0.603428,0,0.83559,0.441855,1.936751,0.851151,0.711373,0,1.325564,0.515028,1.796875,0.922789,1.028711,0,2.229981,0.649713,0.720098,0,1.409254,0,0,0.519703,0.747984,0.661937,1.241581,0.364646,0.96134,1.311596,1.353567,0.589533,0.397173,1.642678,1.669696,1.281787,1.019252,0.645082,0,0,1.701587,0,0,2.285714,0,1.320197,0,2.524333,0,1.315943,0,0,0,2.385714,3.187023,6.958333,0,1.739583,0,0.386127,0,0,0,0.874346,negativ
5.525692,0.648682,1.640362,1.015008,0.405237,1.143259,0,0.358332,3.111352,0.975014,0.946749,0.423706,0,0.408381,1.233709,1.453652,1.09826,0,0,0,0,0,0,0,9.951923,2.056836,0,0,6.809211,1.896994,0,0,0,0,0,1.059885,0,0,1.840852,2.040278,0,1.137293,2.784981,0,3.774685,0.776103,0.534195,1.574293,0,0,2.120413,0,0,2.568388,0,0,0,0,1.191866,0,0,0,0,0,0,0,0,0,1.96337,0.821456,1.535267,0,0,0,0,1.078685,0,0,0,0,1.14353,2.374919,1.12149,0,0.739831,negativ
2.342516,0.670305,2.086203,2.760109,0,0.787578,0,0.647983,3.215063,0.760388,0.652205,0.467019,0,0.933442,1.174961,0,0,0,0,0,0,8.035714,0,0,0,2.35067,0,0,0,0,0,0,0,8.214286,1.054616,0.794913,0,0,0,6.120833,0,1.642251,0,0,0,0.589839,0.405988,1.475899,0,1.165625,0,0,0,9.631455,0,0,0,0,0,0,0,0,178.666667,0,0,0,0,0,0,0,1.535267,0,0,0,0,0,0,0,0,0,1.592775,0,3.644841,0,0,negativ
0.838832,1.386837,1.182827,1.79224,0.799725,0.82257,0,1.127033,3.837609,0.562727,1.089891,1.128835,0,1.024955,1.064377,0.456048,0.689104,1.691176,1.399594,0.579832,0,1.102941,0,0.757243,1.561086,1.371224,1.108968,0,0,0.595135,0.905987,0.554484,1.938928,0,1.302761,1.022032,0,0.676959,0.788937,1.74881,4.197143,0.921542,2.334469,0,2.109383,0.86741,1.194083,1.020375,1.04802,0.690741,0.785338,2.836642,0.705984,0.951255,1.475369,0.666504,3.069959,2.441172,0.55179,4.19296,0,0.916239,0,0,4.923077,1.397653,1.421751,0,0.906171,0.379134,0.974304,0,0,0,0,0,0,0,2.014254,0,1.117737,4.062362,0.767335,0,0.5062,positiv
1.550194,1.182891,1.104461,1.870379,0.886754,1.146621,0,0.490071,3.404185,0.885628,0,0.92717,0,0.653409,1.315957,0,0,0,0,2.957143,0,0,0,0,0,2.468203,0,0,0,3.035191,0,0,0,0,0,0,0,0,0,0,0,1.620642,0,0,0,0.691217,0.317178,1.731722,0.943218,0,0,0,0,2.568388,0,0,0,0,0.595933,7.267797,0,0,0,7.522807,12.8,0,0,0,0,0,0.46058,0,0,0,0,0,0,0,0,0,2.123699,0,0,0,0,negativ
0.219611,0.167576,2.933723,1.159246,0,1.402874,0,0.624841,0,1.25464,0.73373,0.612962,0,1.815025,0.731087,0,1.952462,0,0,0,0,0,0,4.291045,0,0.457075,0,0,0,3.372434,5.133929,3.142077,0,0,0.820257,1.059885,0,0,0,4.080556,0,1.389122,0,0,0,0.789962,0.724979,1.349394,0,0.666071,0,0,0,8.255533,0,0,0,0,1.277,0,0,0,0,0,0,0,0,0,0,0,2.3029,0,0,0,0,0,0,0,0,0,1.982119,0,0,0,0.641187,negativ
